Ticket_ID,Created_Date,Resolution_Date,Status,Priority,Ticket_Type,Category,Country,Cluster_ID,Cluster_Name,Similarity_Score,Similarity_Level,First_Response_Date,Assigned_Agent,Team,SLA_Status,Reopened,Resolution_Code,Department,Customer_ID,Channel,Description,Tags,Product,Customer_Satisfaction,Escalation_Level,Region,Device_Type,Operating_System,Resolution_Notes
TKT005644,2025-04-01,2025-04-05 03:12:00,In Progress,Critical,Problem,Hardware,USA,CL003,Software,0.55,Low,2025-04-01 01:12:00,Agent_045,Security,Breached,Yes,Fixed,HR,CUST20361,Portal,User reported an issue.,email,ERP,2,L2,APAC,Laptop,macOS,Resolved after troubleshooting.
TKT005645,2025-12-25,2025-12-25 18:13:00,Closed,Critical,Request,Email,USA,CL002,Software,0.89,High,2025-12-25 02:13:00,Agent_004,L1,Met,Yes,Fixed,IT,CUST46669,Portal,User reported an issue.,network,Office365,3,L1,EMEA,Desktop,macOS,Resolved after troubleshooting.
TKT005646,2025-06-22,2025-06-25 00:09:00,Resolved,Medium,Incident,Hardware,UK,CL001,Login,0.9,High,2025-06-22 01:09:00,Agent_077,L1,Breached,Yes,Fixed,Finance,CUST27497,Phone,User reported an issue.,email,VPN,2,L1,APAC,Laptop,Ubuntu,Resolved after troubleshooting.
TKT005647,2026-02-11,2026-02-12 10:27:00,Closed,Medium,Problem,Email,USA,CL002,Login,0.72,Medium,2026-02-11 00:27:00,Agent_037,Security,Breached,Yes,Configured,IT,CUST25484,Email,User reported an issue.,email,Office365,3,L2,NA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT005648,2025-08-01,2025-08-01 17:39:00,In Progress,Medium,Request,Hardware,UK,CL001,Software,0.75,Medium,2025-08-01 00:39:00,Agent_010,Security,Met,No,Escalated,HR,CUST49057,Email,User reported an issue.,network,ERP,2,L1,APAC,Mobile,Windows 11,Resolved after troubleshooting.
TKT005649,2025-11-25,2025-11-29 21:40:00,In Progress,Low,Incident,Software,India,CL001,Software,0.93,High,2025-11-25 00:40:00,Agent_062,L1,Breached,Yes,Fixed,HR,CUST26517,Email,User reported an issue.,vpn,ERP,5,L2,EMEA,Mobile,macOS,Resolved after troubleshooting.
TKT005650,2025-04-07,2025-04-11 07:40:00,Closed,Low,Problem,Security,USA,CL002,Network,0.51,Low,2025-04-07 02:40:00,Agent_100,L2,Met,No,Escalated,IT,CUST78626,Portal,User reported an issue.,network,Office365,3,L1,NA,Laptop,macOS,Resolved after troubleshooting.
TKT005651,2025-10-05,2025-10-07 06:11:00,Closed,High,Request,Hardware,USA,CL001,Software,0.52,Low,2025-10-05 02:11:00,Agent_028,L1,Breached,No,Fixed,IT,CUST96151,Portal,User reported an issue.,network,ERP,4,L3,NA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT005652,2025-06-20,2025-06-20 16:23:00,Resolved,Medium,Request,Email,Canada,CL002,Login,0.61,Low,2025-06-20 01:23:00,Agent_059,Security,Breached,No,Fixed,IT,CUST17529,Email,User reported an issue.,vpn,Office365,3,L1,APAC,Mobile,Ubuntu,Resolved after troubleshooting.
TKT005653,2025-04-13,2025-04-13 16:50:00,Open,Medium,Problem,Hardware,USA,CL001,Software,0.55,Low,2025-04-13 02:50:00,Agent_024,Security,Met,Yes,Escalated,IT,CUST22220,Phone,User reported an issue.,vpn,VPN,2,L1,NA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT005654,2026-01-22,2026-01-22 16:23:00,Open,Medium,Incident,Network,USA,CL003,Login,0.63,Low,2026-01-22 01:23:00,Agent_034,Security,Breached,No,Configured,HR,CUST79638,Email,User reported an issue.,vpn,Office365,2,L2,NA,Desktop,macOS,Resolved after troubleshooting.
TKT005655,2025-11-03,2025-11-07 01:24:00,Closed,Low,Incident,Email,Germany,CL002,Network,0.9,High,2025-11-03 02:24:00,Agent_039,Security,Met,Yes,Fixed,Finance,CUST53503,Portal,User reported an issue.,email,Office365,5,L3,EMEA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT005656,2026-04-12,2026-04-12 01:20:00,Resolved,Medium,Request,Software,Canada,CL001,Software,0.77,Medium,2026-04-12 00:20:00,Agent_081,L1,Met,Yes,Fixed,HR,CUST68469,Chat,User reported an issue.,vpn,VPN,5,L3,NA,Desktop,Windows 11,Resolved after troubleshooting.
TKT005657,2025-01-28,2025-01-30 00:00:00,Open,Critical,Request,Email,USA,CL003,Network,0.75,Medium,2025-01-28 03:00:00,Agent_010,Security,Met,No,Escalated,IT,CUST12989,Chat,User reported an issue.,network,VPN,4,L1,EMEA,Desktop,Windows 11,Resolved after troubleshooting.
TKT005658,2025-08-10,2025-08-12 17:09:00,Resolved,Low,Request,Email,India,CL002,Network,0.52,Low,2025-08-10 02:09:00,Agent_063,Security,Breached,No,Fixed,HR,CUST55265,Email,User reported an issue.,email,VPN,5,L2,NA,Desktop,macOS,Resolved after troubleshooting.
TKT005659,2025-08-07,2025-08-09 13:01:00,Closed,Low,Request,Software,Germany,CL001,Network,0.94,High,2025-08-07 02:01:00,Agent_005,Security,Breached,Yes,Escalated,Finance,CUST72161,Chat,User reported an issue.,email,Office365,5,L2,EMEA,Mobile,Windows 11,Resolved after troubleshooting.
TKT005660,2025-08-24,2025-08-26 15:28:00,Open,High,Incident,Network,Canada,CL001,Software,0.51,Low,2025-08-24 00:28:00,Agent_018,Security,Met,No,Escalated,HR,CUST84796,Email,User reported an issue.,vpn,VPN,5,L2,EMEA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT005661,2025-08-10,2025-08-11 16:35:00,Open,Medium,Request,Hardware,Canada,CL001,Software,0.66,Low,2025-08-10 01:35:00,Agent_082,Security,Met,No,Escalated,IT,CUST74370,Portal,User reported an issue.,vpn,Office365,1,L3,NA,Laptop,Windows 11,Resolved after troubleshooting.
TKT005662,2026-05-29,2026-06-01 05:27:00,In Progress,Medium,Incident,Software,UK,CL003,Software,0.95,High,2026-05-29 02:27:00,Agent_080,L2,Breached,No,Fixed,IT,CUST23112,Phone,User reported an issue.,vpn,Office365,2,L3,EMEA,Desktop,macOS,Resolved after troubleshooting.
TKT005663,2026-05-22,2026-05-22 15:46:00,Resolved,Medium,Request,Security,UK,CL001,Software,0.84,Medium,2026-05-22 01:46:00,Agent_008,L2,Breached,Yes,Escalated,HR,CUST10007,Portal,User reported an issue.,network,ERP,5,L3,NA,Mobile,macOS,Resolved after troubleshooting.
TKT005664,2025-02-11,2025-02-15 00:37:00,In Progress,Medium,Incident,Network,USA,CL003,Software,0.59,Low,2025-02-11 01:37:00,Agent_049,L1,Breached,Yes,Fixed,HR,CUST62417,Phone,User reported an issue.,vpn,Office365,2,L3,APAC,Laptop,Windows 11,Resolved after troubleshooting.
TKT005665,2026-04-20,2026-04-23 00:20:00,Open,Critical,Request,Software,India,CL003,Network,0.84,Medium,2026-04-20 02:20:00,Agent_064,L1,Breached,No,Fixed,Finance,CUST98146,Phone,User reported an issue.,network,VPN,4,L2,APAC,Laptop,Ubuntu,Resolved after troubleshooting.
TKT005666,2025-03-10,2025-03-10 23:38:00,Closed,High,Incident,Network,India,CL003,Software,0.68,Low,2025-03-10 00:38:00,Agent_064,L2,Met,Yes,Configured,IT,CUST68651,Email,User reported an issue.,vpn,Office365,2,L2,EMEA,Desktop,Windows 11,Resolved after troubleshooting.
TKT005667,2025-11-02,2025-11-05 14:45:00,Resolved,High,Request,Security,UK,CL002,Software,0.95,High,2025-11-02 00:45:00,Agent_099,L2,Met,Yes,Escalated,IT,CUST36411,Phone,User reported an issue.,network,ERP,5,L1,APAC,Mobile,macOS,Resolved after troubleshooting.
TKT005668,2025-02-03,2025-02-05 19:05:00,Closed,High,Incident,Email,India,CL002,Login,0.76,Medium,2025-02-03 00:05:00,Agent_040,L2,Breached,No,Configured,HR,CUST70668,Chat,User reported an issue.,email,ERP,3,L3,APAC,Desktop,Windows 11,Resolved after troubleshooting.
TKT005669,2026-06-11,2026-06-15 23:05:00,Open,Low,Incident,Security,Germany,CL003,Login,0.54,Low,2026-06-11 02:05:00,Agent_029,L2,Breached,No,Escalated,HR,CUST60628,Portal,User reported an issue.,vpn,ERP,3,L1,APAC,Laptop,Windows 11,Resolved after troubleshooting.
TKT005670,2025-04-29,2025-05-03 17:08:00,Open,Medium,Request,Network,Germany,CL001,Login,0.71,Medium,2025-04-29 02:08:00,Agent_089,L2,Met,No,Fixed,HR,CUST27359,Chat,User reported an issue.,email,ERP,2,L3,APAC,Mobile,Ubuntu,Resolved after troubleshooting.
TKT005671,2026-05-19,2026-05-19 15:52:00,Open,Low,Request,Software,USA,CL003,Network,0.9,High,2026-05-19 02:52:00,Agent_050,Security,Met,No,Fixed,HR,CUST22015,Email,User reported an issue.,vpn,ERP,3,L3,NA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT005672,2025-05-09,2025-05-09 13:26:00,In Progress,Medium,Problem,Software,Canada,CL003,Login,0.84,Medium,2025-05-09 01:26:00,Agent_100,L1,Met,No,Configured,Finance,CUST33581,Email,User reported an issue.,vpn,Office365,1,L2,APAC,Mobile,Windows 11,Resolved after troubleshooting.
TKT005673,2025-07-26,2025-07-26 08:36:00,Open,Critical,Request,Hardware,India,CL001,Software,0.78,Medium,2025-07-26 01:36:00,Agent_063,L2,Breached,No,Fixed,Finance,CUST63903,Chat,User reported an issue.,email,Office365,1,L2,EMEA,Desktop,Windows 11,Resolved after troubleshooting.
TKT005674,2025-12-29,2025-12-30 09:42:00,Closed,Critical,Incident,Software,USA,CL002,Login,0.7,Medium,2025-12-29 01:42:00,Agent_006,L1,Met,Yes,Configured,IT,CUST47085,Portal,User reported an issue.,email,Office365,5,L1,EMEA,Mobile,Windows 11,Resolved after troubleshooting.
TKT005675,2026-03-23,2026-03-24 08:27:00,Open,Medium,Request,Network,India,CL003,Login,0.55,Low,2026-03-23 00:27:00,Agent_088,L1,Breached,No,Escalated,IT,CUST93258,Portal,User reported an issue.,vpn,Office365,3,L2,NA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT005676,2025-08-23,2025-08-24 09:36:00,Open,High,Incident,Email,USA,CL002,Software,0.87,High,2025-08-23 02:36:00,Agent_082,L1,Met,Yes,Escalated,IT,CUST56787,Phone,User reported an issue.,email,VPN,5,L2,APAC,Mobile,Ubuntu,Resolved after troubleshooting.
TKT005677,2026-05-08,2026-05-10 00:59:00,Open,High,Request,Email,UK,CL002,Login,0.51,Low,2026-05-08 01:59:00,Agent_100,L1,Met,Yes,Fixed,IT,CUST66331,Phone,User reported an issue.,network,ERP,4,L3,EMEA,Laptop,macOS,Resolved after troubleshooting.
TKT005678,2025-01-27,2025-01-29 05:52:00,Closed,High,Incident,Software,Canada,CL001,Login,0.57,Low,2025-01-27 01:52:00,Agent_002,L1,Breached,Yes,Escalated,IT,CUST37647,Email,User reported an issue.,vpn,VPN,5,L3,APAC,Mobile,Windows 11,Resolved after troubleshooting.
TKT005679,2026-01-18,2026-01-21 21:21:00,Resolved,Low,Incident,Hardware,USA,CL003,Login,0.73,Medium,2026-01-18 00:21:00,Agent_091,Security,Met,Yes,Escalated,HR,CUST76414,Phone,User reported an issue.,email,ERP,4,L1,EMEA,Laptop,Windows 11,Resolved after troubleshooting.
TKT005680,2025-09-02,2025-09-06 10:36:00,Closed,Low,Incident,Hardware,India,CL002,Login,0.94,High,2025-09-02 02:36:00,Agent_049,L1,Met,No,Fixed,HR,CUST93480,Email,User reported an issue.,network,ERP,1,L1,NA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT005681,2026-05-10,2026-05-12 12:27:00,In Progress,Low,Request,Network,USA,CL003,Network,0.62,Low,2026-05-10 01:27:00,Agent_063,L1,Met,No,Escalated,IT,CUST97286,Email,User reported an issue.,email,Office365,2,L3,EMEA,Desktop,Windows 11,Resolved after troubleshooting.
TKT005682,2026-01-27,2026-01-29 08:07:00,In Progress,Critical,Problem,Network,Canada,CL002,Network,0.68,Low,2026-01-27 02:07:00,Agent_026,L1,Breached,No,Escalated,Finance,CUST62629,Phone,User reported an issue.,email,VPN,2,L2,EMEA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT005683,2025-02-16,2025-02-18 01:02:00,In Progress,Medium,Request,Security,Canada,CL001,Login,0.98,High,2025-02-16 01:02:00,Agent_087,Security,Breached,Yes,Fixed,IT,CUST98555,Portal,User reported an issue.,email,Office365,3,L3,APAC,Desktop,Ubuntu,Resolved after troubleshooting.
TKT005684,2025-12-09,2025-12-12 14:39:00,In Progress,Critical,Problem,Network,India,CL003,Software,0.66,Low,2025-12-09 02:39:00,Agent_013,Security,Breached,Yes,Fixed,Finance,CUST64794,Portal,User reported an issue.,email,VPN,1,L2,EMEA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT005685,2025-12-26,2025-12-28 23:06:00,Open,Low,Request,Security,Canada,CL002,Network,0.8,Medium,2025-12-26 00:06:00,Agent_048,L2,Breached,No,Fixed,HR,CUST89930,Chat,User reported an issue.,network,Office365,1,L3,APAC,Mobile,macOS,Resolved after troubleshooting.
TKT005686,2025-03-14,2025-03-16 15:19:00,Closed,Medium,Incident,Security,USA,CL001,Software,0.78,Medium,2025-03-14 02:19:00,Agent_087,L2,Met,Yes,Configured,Finance,CUST68197,Chat,User reported an issue.,network,ERP,2,L2,NA,Laptop,macOS,Resolved after troubleshooting.
TKT005687,2025-05-14,2025-05-15 22:14:00,Resolved,Medium,Problem,Hardware,USA,CL001,Login,0.52,Low,2025-05-14 01:14:00,Agent_034,L1,Met,Yes,Escalated,IT,CUST86492,Chat,User reported an issue.,vpn,VPN,3,L3,NA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT005688,2025-11-01,2025-11-04 09:45:00,Resolved,Low,Request,Email,USA,CL002,Software,0.79,Medium,2025-11-01 00:45:00,Agent_007,L2,Breached,Yes,Escalated,IT,CUST96380,Phone,User reported an issue.,vpn,VPN,1,L1,EMEA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT005689,2025-06-05,2025-06-08 00:46:00,In Progress,High,Incident,Email,USA,CL003,Login,0.63,Low,2025-06-05 00:46:00,Agent_074,Security,Breached,Yes,Fixed,IT,CUST59108,Phone,User reported an issue.,vpn,VPN,1,L1,NA,Mobile,Windows 11,Resolved after troubleshooting.
TKT005690,2026-01-04,2026-01-04 13:13:00,Open,Low,Incident,Software,Canada,CL003,Software,0.7,Medium,2026-01-04 01:13:00,Agent_090,L1,Met,Yes,Escalated,HR,CUST63249,Email,User reported an issue.,network,VPN,2,L1,APAC,Laptop,Windows 11,Resolved after troubleshooting.
TKT005691,2026-06-23,2026-06-27 12:53:00,Resolved,Critical,Request,Security,Germany,CL001,Login,0.64,Low,2026-06-23 00:53:00,Agent_090,L1,Breached,Yes,Configured,HR,CUST70950,Portal,User reported an issue.,network,ERP,2,L3,NA,Mobile,macOS,Resolved after troubleshooting.
TKT005692,2025-09-10,2025-09-12 22:49:00,Resolved,Low,Incident,Software,Germany,CL003,Login,0.73,Medium,2025-09-10 00:49:00,Agent_059,L2,Met,Yes,Configured,HR,CUST46786,Chat,User reported an issue.,vpn,VPN,2,L1,NA,Mobile,Windows 11,Resolved after troubleshooting.
TKT005693,2025-11-27,2025-11-30 19:08:00,In Progress,Low,Incident,Network,Canada,CL001,Login,0.56,Low,2025-11-27 01:08:00,Agent_075,L2,Breached,Yes,Fixed,HR,CUST36505,Portal,User reported an issue.,vpn,VPN,4,L2,EMEA,Desktop,Windows 11,Resolved after troubleshooting.
TKT005694,2026-05-03,2026-05-07 06:50:00,Resolved,Low,Incident,Email,Canada,CL001,Login,0.71,Medium,2026-05-03 00:50:00,Agent_005,L2,Met,Yes,Fixed,Finance,CUST76476,Email,User reported an issue.,vpn,VPN,3,L3,EMEA,Mobile,Windows 11,Resolved after troubleshooting.
TKT005695,2025-01-02,2025-01-05 16:09:00,Closed,High,Incident,Email,India,CL003,Network,0.73,Medium,2025-01-02 01:09:00,Agent_091,L2,Breached,No,Escalated,IT,CUST52989,Chat,User reported an issue.,email,ERP,5,L3,NA,Mobile,macOS,Resolved after troubleshooting.
TKT005696,2025-12-31,2026-01-01 00:05:00,Closed,High,Request,Software,Canada,CL001,Login,0.76,Medium,2025-12-31 00:05:00,Agent_048,Security,Breached,No,Fixed,Finance,CUST24676,Email,User reported an issue.,network,VPN,1,L2,EMEA,Mobile,Windows 11,Resolved after troubleshooting.
TKT005697,2025-01-10,2025-01-11 08:50:00,In Progress,Critical,Request,Software,UK,CL001,Network,0.98,High,2025-01-10 01:50:00,Agent_078,L2,Met,No,Escalated,IT,CUST96994,Chat,User reported an issue.,network,ERP,3,L2,EMEA,Laptop,Windows 11,Resolved after troubleshooting.
TKT005698,2025-12-15,2025-12-16 13:41:00,In Progress,Medium,Incident,Security,USA,CL001,Login,0.92,High,2025-12-15 00:41:00,Agent_079,L2,Met,No,Escalated,Finance,CUST57072,Portal,User reported an issue.,vpn,VPN,4,L2,APAC,Laptop,Ubuntu,Resolved after troubleshooting.
TKT005699,2026-02-18,2026-02-18 02:37:00,Open,Critical,Problem,Software,Germany,CL001,Network,0.55,Low,2026-02-18 01:37:00,Agent_067,L2,Met,Yes,Fixed,Finance,CUST85463,Chat,User reported an issue.,network,Office365,3,L3,NA,Mobile,macOS,Resolved after troubleshooting.
TKT005700,2025-04-27,2025-04-27 12:15:00,Closed,Medium,Request,Network,India,CL003,Login,0.7,Medium,2025-04-27 02:15:00,Agent_033,L2,Breached,Yes,Fixed,Finance,CUST84877,Chat,User reported an issue.,email,VPN,4,L1,NA,Laptop,macOS,Resolved after troubleshooting.
TKT005701,2026-05-09,2026-05-09 23:11:00,Closed,Critical,Incident,Hardware,India,CL002,Network,0.54,Low,2026-05-09 01:11:00,Agent_019,L2,Breached,Yes,Escalated,HR,CUST27121,Portal,User reported an issue.,vpn,ERP,4,L1,EMEA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT005702,2025-12-18,2025-12-21 23:35:00,Resolved,High,Problem,Email,UK,CL003,Login,0.77,Medium,2025-12-18 01:35:00,Agent_053,L1,Breached,No,Fixed,HR,CUST33605,Chat,User reported an issue.,network,ERP,5,L2,APAC,Laptop,Windows 11,Resolved after troubleshooting.
TKT005703,2025-11-27,2025-11-27 02:28:00,Closed,Medium,Incident,Hardware,Germany,CL003,Network,0.85,High,2025-11-27 01:28:00,Agent_059,L2,Breached,No,Configured,IT,CUST65075,Portal,User reported an issue.,network,ERP,4,L2,APAC,Desktop,Windows 11,Resolved after troubleshooting.
TKT005704,2025-11-13,2025-11-17 11:41:00,Resolved,Critical,Problem,Email,India,CL002,Network,0.55,Low,2025-11-13 00:41:00,Agent_005,L1,Met,No,Fixed,HR,CUST14843,Portal,User reported an issue.,vpn,ERP,3,L2,EMEA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT005705,2025-05-24,2025-05-27 23:37:00,Closed,Medium,Incident,Security,India,CL002,Network,0.85,High,2025-05-24 01:37:00,Agent_073,L1,Breached,Yes,Fixed,Finance,CUST86640,Phone,User reported an issue.,vpn,Office365,5,L2,APAC,Laptop,Ubuntu,Resolved after troubleshooting.
TKT005706,2026-01-28,2026-01-30 05:18:00,In Progress,Medium,Request,Network,USA,CL001,Software,0.84,Medium,2026-01-28 01:18:00,Agent_063,L2,Met,Yes,Fixed,IT,CUST41956,Phone,User reported an issue.,email,VPN,2,L3,EMEA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT005707,2025-04-10,2025-04-14 17:38:00,Open,High,Problem,Software,Canada,CL002,Network,0.62,Low,2025-04-10 02:38:00,Agent_065,L1,Breached,No,Configured,HR,CUST83172,Email,User reported an issue.,vpn,Office365,5,L3,APAC,Desktop,macOS,Resolved after troubleshooting.
TKT005708,2025-06-28,2025-07-01 02:50:00,Resolved,Low,Problem,Hardware,USA,CL002,Network,0.86,High,2025-06-28 01:50:00,Agent_027,L1,Breached,Yes,Fixed,HR,CUST15135,Portal,User reported an issue.,email,ERP,3,L2,EMEA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT005709,2025-04-24,2025-04-26 18:37:00,Closed,High,Incident,Software,India,CL001,Login,0.52,Low,2025-04-24 02:37:00,Agent_031,L1,Breached,No,Configured,IT,CUST91238,Portal,User reported an issue.,vpn,VPN,2,L1,EMEA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT005710,2025-03-05,2025-03-06 02:58:00,In Progress,Critical,Incident,Security,India,CL001,Network,0.76,Medium,2025-03-05 00:58:00,Agent_003,Security,Breached,No,Escalated,HR,CUST67366,Phone,User reported an issue.,network,Office365,3,L3,APAC,Mobile,Windows 11,Resolved after troubleshooting.
TKT005711,2025-08-28,2025-09-01 17:59:00,Resolved,Low,Incident,Network,India,CL001,Software,0.7,Medium,2025-08-28 01:59:00,Agent_068,L2,Met,Yes,Configured,Finance,CUST81579,Email,User reported an issue.,email,Office365,2,L1,APAC,Desktop,Ubuntu,Resolved after troubleshooting.
TKT005712,2025-09-25,2025-09-26 15:31:00,In Progress,High,Problem,Email,Canada,CL003,Login,0.6,Low,2025-09-25 00:31:00,Agent_011,L2,Breached,Yes,Configured,IT,CUST14359,Email,User reported an issue.,vpn,VPN,5,L2,APAC,Mobile,Ubuntu,Resolved after troubleshooting.
TKT005713,2026-02-13,2026-02-16 20:55:00,Closed,Critical,Request,Email,Canada,CL003,Network,0.55,Low,2026-02-13 01:55:00,Agent_044,L2,Breached,No,Configured,Finance,CUST75041,Chat,User reported an issue.,network,Office365,4,L3,EMEA,Mobile,Windows 11,Resolved after troubleshooting.
TKT005714,2025-04-02,2025-04-04 00:15:00,Closed,Critical,Problem,Network,UK,CL001,Software,0.78,Medium,2025-04-02 01:15:00,Agent_049,Security,Breached,Yes,Fixed,HR,CUST10041,Portal,User reported an issue.,network,Office365,1,L2,EMEA,Laptop,macOS,Resolved after troubleshooting.
TKT005715,2025-09-03,2025-09-06 16:09:00,Open,High,Problem,Security,USA,CL001,Software,0.9,High,2025-09-03 00:09:00,Agent_063,L2,Breached,No,Configured,Finance,CUST25546,Email,User reported an issue.,email,ERP,3,L3,APAC,Desktop,Windows 11,Resolved after troubleshooting.
TKT005716,2025-10-04,2025-10-06 14:30:00,Resolved,Medium,Incident,Security,UK,CL001,Software,0.85,High,2025-10-04 02:30:00,Agent_045,Security,Breached,Yes,Fixed,IT,CUST12511,Chat,User reported an issue.,vpn,Office365,1,L2,APAC,Laptop,Windows 11,Resolved after troubleshooting.
TKT005717,2026-02-26,2026-02-27 17:16:00,Resolved,High,Incident,Hardware,UK,CL001,Software,0.75,Medium,2026-02-26 00:16:00,Agent_041,L1,Met,No,Escalated,HR,CUST72547,Email,User reported an issue.,email,ERP,1,L3,NA,Desktop,Windows 11,Resolved after troubleshooting.
TKT005718,2025-05-18,2025-05-19 11:24:00,Open,Critical,Problem,Software,UK,CL003,Login,0.84,Medium,2025-05-18 01:24:00,Agent_007,L1,Met,No,Configured,IT,CUST51866,Portal,User reported an issue.,network,ERP,1,L3,NA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT005719,2025-06-27,2025-06-27 19:55:00,Closed,High,Problem,Security,India,CL003,Network,0.8,Medium,2025-06-27 00:55:00,Agent_099,L2,Met,No,Fixed,IT,CUST82806,Chat,User reported an issue.,email,VPN,4,L1,EMEA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT005720,2026-01-06,2026-01-09 01:45:00,Open,High,Request,Network,Canada,CL003,Network,0.95,High,2026-01-06 02:45:00,Agent_014,L1,Breached,Yes,Escalated,IT,CUST49746,Phone,User reported an issue.,network,ERP,3,L2,APAC,Mobile,Ubuntu,Resolved after troubleshooting.
