Ticket_ID,Created_Date,Resolution_Date,Status,Priority,Ticket_Type,Category,Country,Region,Latitude,Longitude,Cluster_ID,Cluster_Name,Similarity_Score,Similarity_Level,First_Response_Date,Assigned_Agent,Team,SLA_Status,Reopened,Resolution_Code,Department,Customer_ID,Channel,Description,Tags,Product,Customer_Satisfaction,Escalation_Level,Device_Type,Operating_System,Resolution_Notes,Resolution_Duration,Priority_Score,First_Response_Time,Queue
TCK-05300,2025-01-24 12:00:00,2025-01-26 14:52:47,Closed,High,Request,Hardware,Germany,EMEA,50.7449,10.0118,6,Hardware Malfunctions,0.712,Medium,2025-01-24 14:02:44,Agent_013,Infrastructure Team,Breached,No,Cannot Reproduce,HR,CUST-4548,Portal,Hardware fault reported on mobile impacting CRM Portal usage.,"config-error, timeout, new-user",CRM Portal,,3,Mobile,Android,Issue resolved via cannot reproduce.,2.0,3,2.0455555555555556,Hardware Support
TCK-05301,2025-05-10 22:50:00,2025-05-15 01:18:46,Closed,Low,Incident,Access Management,UK,EMEA,57.0551,-4.7617,1,Login & Access Failures,0.589,Medium,2025-05-12 05:34:04,Agent_005,Helpdesk,Within SLA,Yes,Duplicate,IT,CUST-3824,Phone,User unable to access VPN Client due to permission/role issue.,config-error,VPN Client,,0,Laptop,macOS,Issue resolved via duplicate.,4.0,1,30.734444444444446,Security Operations
TCK-05302,2025-11-17 04:35:00,2025-11-22 20:26:11,Resolved,Low,Incident,Performance,Brazil,AMER,-12.6185,-52.7272,7,Performance Degradation,0.704,Medium,2025-11-17 06:03:31,Agent_010,Infrastructure Team,Within SLA,No,No Fix Needed,Procurement,CUST-3219,Email,User reported significant slowdown while using Mobile App.,data-loss,Mobile App,,2,Laptop,Linux,Issue resolved via no fix needed.,5.0,1,1.4752777777777777,Security Operations
TCK-05303,2025-03-12 16:51:00,2025-03-14 18:40:47,Closed,High,Incident,Network,India,APAC,22.5554,81.0864,2,Network Connectivity Issues,0.567,Medium,2025-03-12 17:15:08,Agent_023,Network Team,Breached,No,Cannot Reproduce,HR,CUST-2757,Portal,Connectivity issue reported affecting access to ERP Suite.,"migration, firewall, on-prem",ERP Suite,,0,Server,Linux,Issue resolved via cannot reproduce.,2.0,3,0.4022222222222222,Application Support
TCK-05304,2025-04-01 12:41:00,2025-04-04 10:29:42,Closed,High,Problem,Access Management,Brazil,AMER,-13.8468,-50.3313,14,Permission / Role Errors,0.982,High,2025-04-01 15:10:46,Agent_028,Security Team,Breached,No,No Fix Needed,IT,CUST-5592,Portal,User unable to access Email Gateway due to permission/role issue.,"password-reset, recurring",Email Gateway,,0,Desktop,Linux,Issue resolved via no fix needed.,2.0,3,2.496111111111111,Application Support
TCK-05305,2025-01-23 17:22:00,2025-01-31 14:58:56,Resolved,Low,Problem,Bug,India,APAC,20.4041,81.347,5,Application Crashes / Bugs,0.647,Medium,2025-01-23 23:48:20,Agent_014,App Support,Within SLA,No,Cannot Reproduce,HR,CUST-1357,Email,Application error / unexpected behavior encountered while using Email Gateway.,"vip-customer, outage, license",Email Gateway,,2,Desktop,Linux,Issue resolved via cannot reproduce.,7.0,1,6.438888888888889,Application Support
TCK-05306,2025-05-12 12:15:00,2025-05-14 21:22:22,Resolved,Medium,Request,Integration,India,APAC,21.459,78.3633,3,API Integration Errors,0.592,Medium,2025-05-12 13:20:35,Agent_008,Cloud Ops,Within SLA,No,User Error,Legal,CUST-3147,Phone,User reported failure syncing data between Mobile App and third-party API.,new-user,Mobile App,,0,Desktop,Linux,Issue resolved via user error.,2.0,2,1.0930555555555554,Access Management
TCK-05307,2025-10-25 06:41:00,2025-10-28 10:12:16,Resolved,Medium,Incident,Security,Germany,EMEA,53.0866,8.9342,4,Security Vulnerabilities,0.627,Medium,2025-10-25 07:12:30,Agent_007,Security Team,Within SLA,No,No Fix Needed,Operations,CUST-1258,Email,Potential security concern flagged involving Billing System access logs.,"third-party, outage",Billing System,,0,Desktop,Windows,Issue resolved via no fix needed.,3.0,2,0.525,Infrastructure Support
TCK-05308,2025-09-08 12:40:00,2025-09-11 05:30:49,Resolved,Low,Request,Database,Brazil,AMER,-12.9259,-54.308,8,Database Query Failures,0.796,High,2025-09-08 17:06:32,Agent_030,Database Team,Within SLA,No,Workaround Applied,Procurement,CUST-3567,Email,Query timeout / failure reported when HR Self-Service accessed backend database.,"firewall, timeout",HR Self-Service,,0,Mobile,iOS,Issue resolved via workaround applied.,2.0,1,4.442222222222222,Network Support
TCK-05309,2025-07-10 20:03:00,2025-07-11 18:45:39,Closed,Critical,Request,Performance,India,APAC,19.278,77.1801,7,Performance Degradation,0.779,High,2025-07-10 20:42:08,Agent_027,Cloud Ops,Breached,No,No Fix Needed,Operations,CUST-2565,Portal,User reported significant slowdown while using VPN Client.,new-user,VPN Client,,1,Laptop,Linux,Issue resolved via no fix needed.,0.0,4,0.6522222222222223,Database Support
TCK-05310,2025-06-21 06:15:00,2025-06-26 08:12:56,Resolved,Medium,Incident,Access Management,USA,AMER,38.9385,-93.7806,1,Login & Access Failures,0.439,Low,2025-06-21 07:58:45,Agent_033,Helpdesk,Breached,Yes,Cannot Reproduce,Marketing,CUST-1893,Portal,User unable to access Cloud Storage due to permission/role issue.,"password-reset, mobile",Cloud Storage,,0,Server,Windows Server,Issue resolved via cannot reproduce.,5.0,2,1.7291666666666667,Application Support
TCK-05311,2025-07-23 09:41:00,2025-08-03 17:47:26,Closed,Low,Incident,Bug,India,APAC,23.068,79.6577,5,Application Crashes / Bugs,0.573,Medium,2025-07-23 12:47:42,Agent_001,App Support,Breached,No,Workaround Applied,Operations,CUST-3206,Portal,Application error / unexpected behavior encountered while using Mobile App.,new-user,Mobile App,,0,Desktop,Windows,Issue resolved via workaround applied.,11.0,1,3.111666666666667,Database Support
TCK-05312,2025-06-25 01:51:00,2025-07-03 21:31:12,Resolved,Low,Request,Performance,Philippines,APAC,14.1795,121.428,12,Slow Response Times,0.917,High,2025-06-25 18:03:53,Agent_036,Cloud Ops,Breached,No,No Fix Needed,Marketing,CUST-1077,Email,User reported significant slowdown while using Mobile App.,"license, data-loss",Mobile App,,0,Laptop,macOS,Issue resolved via no fix needed.,8.0,1,16.21472222222222,Security Operations
TCK-05313,2025-09-24 22:26:00,2025-09-27 04:02:10,Closed,Medium,Incident,Access Management,Japan,APAC,36.2158,136.0577,1,Login & Access Failures,0.649,Medium,2025-09-25 07:32:00,Agent_034,Security Team,Within SLA,No,User Error,Finance,CUST-3327,Portal,User unable to access Email Gateway due to permission/role issue.,"recurring, upgrade, latency",Email Gateway,,0,Laptop,Linux,Issue resolved via user error.,2.0,2,9.1,Application Support
TCK-05314,2025-09-13 21:59:00,2025-09-15 20:56:30,Closed,Medium,Incident,Security,Australia,APAC,-23.4315,135.8568,11,Suspicious Login Attempts,0.99,High,2025-09-14 00:42:50,Agent_026,Security Team,Within SLA,No,Cannot Reproduce,Sales,CUST-1760,Chat,Potential security concern flagged involving Mobile App access logs.,vip-customer,Mobile App,,3,Desktop,Linux,Issue resolved via cannot reproduce.,1.0,2,2.7305555555555556,Hardware Support
TCK-05315,2025-11-05 07:20:00,2025-11-15 04:34:45,Closed,Low,Incident,Bug,Singapore,APAC,0.6384,103.7814,5,Application Crashes / Bugs,0.687,Medium,2025-11-05 23:49:20,Agent_014,App Support,Breached,No,User Error,Operations,CUST-2713,Phone,Application error / unexpected behavior encountered while using Billing System.,"third-party, outage",Billing System,,3,Laptop,Linux,Issue resolved via user error.,9.0,1,16.488888888888887,Service Desk
TCK-05316,2025-04-30 06:45:00,2025-05-05 13:56:51,Closed,Low,Request,Network,UAE,EMEA,22.5647,54.157,13,Server Downtime,0.99,High,2025-04-30 08:31:35,Agent_013,Infrastructure Team,Within SLA,No,Duplicate,HR,CUST-3027,Email,Connectivity issue reported affecting access to API Gateway.,"cloud, vip-customer",API Gateway,,0,Desktop,Windows,Issue resolved via duplicate.,5.0,1,1.7763888888888888,Access Management
TCK-05317,2025-09-05 13:09:00,2025-09-08 02:05:30,Resolved,Low,Incident,Integration,Singapore,APAC,0.3986,106.2937,10,Data Sync / Integration Delays,0.766,High,2025-09-05 14:05:05,Agent_029,App Support,Within SLA,No,Workaround Applied,Sales,CUST-2900,Portal,User reported failure syncing data between API Gateway and third-party API.,"latency, timeout",API Gateway,,1,Desktop,Windows,Issue resolved via workaround applied.,2.0,1,0.9347222222222222,Hardware Support
TCK-05318,2025-10-30 19:49:00,,Open,Low,Request,Database,India,APAC,19.6063,79.1807,8,Database Query Failures,0.751,High,2025-10-30 20:47:25,Agent_015,Database Team,Breached,No,Pending,Finance,CUST-2094,Phone,Query timeout / failure reported when Mobile App accessed backend database.,"new-user, vip-customer",Mobile App,0,0,Desktop,Linux,No Resolution Yet,,1,0.9736111111111111,Database Support
TCK-05319,2025-09-24 08:26:00,2025-09-30 11:59:10,Closed,Low,Incident,Performance,USA,AMER,38.9885,-94.3979,12,Slow Response Times,0.966,High,2025-09-24 12:01:17,Agent_019,Cloud Ops,Within SLA,No,No Fix Needed,Procurement,CUST-4234,Email,User reported significant slowdown while using Email Gateway.,"mobile, outage",Email Gateway,,0,Tablet,iOS,Issue resolved via no fix needed.,6.0,1,3.5880555555555556,Infrastructure Support
TCK-05320,2025-03-24 10:52:00,2025-03-28 03:43:25,Closed,High,Incident,Performance,UK,EMEA,53.4874,-1.0133,7,Performance Degradation,0.905,High,2025-03-24 11:59:59,Agent_036,Cloud Ops,Breached,No,Workaround Applied,HR,CUST-3350,Email,User reported significant slowdown while using VPN Client.,"migration, mobile",VPN Client,,0,Server,Linux,Issue resolved via workaround applied.,3.0,3,1.1330555555555555,Access Management
TCK-05321,2025-01-16 18:00:00,2025-01-18 05:35:15,Closed,High,Incident,Access Management,USA,AMER,37.418,-94.8819,14,Permission / Role Errors,0.92,High,2025-01-16 21:35:45,Agent_036,Security Team,Within SLA,No,Duplicate,HR,CUST-1037,Portal,User unable to access HR Self-Service due to permission/role issue.,"license, cloud, password-reset",HR Self-Service,,3,Desktop,Windows,Issue resolved via duplicate.,1.0,3,3.595833333333333,Security Operations
TCK-05322,2025-12-08 11:02:00,2025-12-10 17:13:36,Closed,High,Incident,Software,Singapore,APAC,2.1751,103.6588,9,Software Installation Issues,0.86,High,2025-12-08 12:24:42,Agent_012,App Support,Breached,No,Workaround Applied,HR,CUST-1812,Chat,Installation or update issue reported for Billing System.,"data-loss, recurring",Billing System,,0,Server,Linux,Issue resolved via workaround applied.,2.0,3,1.3783333333333334,Application Support
TCK-05323,2025-08-06 03:11:00,2025-08-26 07:11:41,Closed,Low,Request,Performance,UK,EMEA,54.8878,-5.7425,12,Slow Response Times,0.99,High,2025-08-07 08:29:09,Agent_016,Infrastructure Team,Breached,No,Fixed,Operations,CUST-5312,Email,User reported significant slowdown while using Internal Wiki.,config-error,Internal Wiki,,0,Tablet,Android,Issue resolved via fixed.,20.0,1,29.3025,Database Support
TCK-05324,2025-01-29 23:47:00,,In Progress,High,Request,Integration,USA,AMER,38.8694,-93.2972,10,Data Sync / Integration Delays,0.883,High,2025-01-30 03:07:35,Agent_010,App Support,Breached,No,Pending,Procurement,CUST-3898,Chat,User reported failure syncing data between Email Gateway and third-party API.,mobile,Email Gateway,0,0,Tablet,iOS,No Resolution Yet,,3,3.3430555555555554,Network Support
TCK-05325,2025-05-10 08:32:00,2025-05-13 01:13:17,Closed,Medium,Incident,Network,India,APAC,19.6147,77.3515,2,Network Connectivity Issues,0.57,Medium,2025-05-10 09:10:41,Agent_027,Network Team,Within SLA,No,Cannot Reproduce,Operations,CUST-2074,Portal,Connectivity issue reported affecting access to Mobile App.,"timeout, urgent",Mobile App,,0,Laptop,Windows,Issue resolved via cannot reproduce.,2.0,2,0.6447222222222222,Network Support
TCK-05326,2025-03-04 21:45:00,2025-03-09 15:06:36,Closed,High,Incident,Security,Australia,APAC,-25.3544,134.0514,4,Security Vulnerabilities,0.603,Medium,2025-03-04 21:51:10,Agent_038,Security Team,Breached,No,No Fix Needed,HR,CUST-3542,Portal,Potential security concern flagged involving Internal Wiki access logs.,"migration, cloud, password-reset",Internal Wiki,,0,Tablet,iOS,Issue resolved via no fix needed.,4.0,3,0.10277777777777777,Service Desk
TCK-05327,2025-06-24 17:33:00,2025-06-30 18:36:53,Closed,Low,Incident,Network,Canada,AMER,58.2189,-106.6543,13,Server Downtime,0.99,High,2025-06-26 12:37:54,Agent_040,Infrastructure Team,Within SLA,No,Cannot Reproduce,IT,CUST-4610,Portal,Connectivity issue reported affecting access to Mobile App.,"recurring, upgrade, migration",Mobile App,,0,Mobile,iOS,Issue resolved via cannot reproduce.,6.0,1,43.08166666666666,Infrastructure Support
TCK-05328,2025-10-30 11:11:00,2025-11-02 18:39:04,Resolved,High,Request,Performance,Brazil,AMER,-15.7777,-50.8441,12,Slow Response Times,0.922,High,2025-10-30 11:21:53,Agent_034,Cloud Ops,Breached,No,Duplicate,HR,CUST-2138,Email,User reported significant slowdown while using Billing System.,"password-reset, timeout",Billing System,,1,Tablet,Android,Issue resolved via duplicate.,3.0,3,0.18138888888888888,Application Support
TCK-05329,2025-03-02 19:05:00,2025-03-05 07:26:10,Closed,Low,Change,Bug,India,APAC,18.8007,77.7133,5,Application Crashes / Bugs,0.566,Medium,2025-03-02 20:37:35,Agent_027,App Support,Within SLA,No,Workaround Applied,Sales,CUST-5043,Chat,Application error / unexpected behavior encountered while using Cloud Storage.,migration,Cloud Storage,,2,Laptop,macOS,Issue resolved via workaround applied.,2.0,1,1.5430555555555556,Security Operations
TCK-05330,2025-07-04 16:16:00,2025-07-07 16:04:31,Resolved,Low,Request,Integration,Mexico,AMER,24.1113,-100.4779,10,Data Sync / Integration Delays,0.833,High,2025-07-05 02:40:19,Agent_033,Cloud Ops,Within SLA,No,Fixed,Legal,CUST-4939,Portal,User reported failure syncing data between ERP Suite and third-party API.,migration,ERP Suite,,0,Mobile,Android,Issue resolved via fixed.,2.0,1,10.405277777777778,Application Support
TCK-05331,2025-01-15 06:52:00,2025-01-18 23:16:11,Resolved,Medium,Request,Hardware,India,APAC,19.9468,76.6297,6,Hardware Malfunctions,0.683,Medium,2025-01-15 07:35:20,Agent_004,Infrastructure Team,Within SLA,No,No Fix Needed,Legal,CUST-5293,Phone,Hardware fault reported on laptop impacting Mobile App usage.,firewall,Mobile App,,2,Laptop,Windows,Issue resolved via no fix needed.,3.0,2,0.7222222222222222,Service Desk
TCK-05332,2025-07-01 15:43:00,,In Progress,Low,Incident,Performance,Australia,APAC,-26.9256,133.9752,7,Performance Degradation,0.87,High,2025-07-02 07:06:07,Agent_032,Cloud Ops,Breached,No,Pending,Finance,CUST-1608,Chat,User reported significant slowdown while using ERP Suite.,upgrade,ERP Suite,0,0,Mobile,iOS,No Resolution Yet,,1,15.385277777777778,Hardware Support
TCK-05333,2025-07-07 19:15:00,2025-07-10 02:46:41,Closed,High,Problem,Access Management,USA,AMER,35.9871,-97.6425,1,Login & Access Failures,0.636,Medium,2025-07-07 19:52:38,Agent_017,Security Team,Breached,Yes,No Fix Needed,Operations,CUST-4355,Phone,User unable to access ERP Suite due to permission/role issue.,"on-prem, outage, data-loss",ERP Suite,,0,Desktop,Windows,Issue resolved via no fix needed.,2.0,3,0.6272222222222222,Hardware Support
TCK-05334,2025-10-26 18:06:00,2025-11-07 04:26:17,Resolved,Medium,Request,Security,Germany,EMEA,51.5924,8.3961,4,Security Vulnerabilities,0.669,Medium,2025-10-26 21:00:53,Agent_019,Security Team,Breached,No,Duplicate,Procurement,CUST-4784,Portal,Potential security concern flagged involving Mobile App access logs.,migration,Mobile App,,0,Mobile,Android,Issue resolved via duplicate.,11.0,2,2.914722222222222,Service Desk
TCK-05335,2025-09-25 05:31:00,2025-09-28 02:05:12,Closed,High,Problem,Security,Canada,AMER,54.5806,-104.6571,4,Security Vulnerabilities,0.585,Medium,2025-09-25 06:26:08,Agent_029,Security Team,Breached,No,User Error,Legal,CUST-2099,Chat,Potential security concern flagged involving ERP Suite access logs.,upgrade,ERP Suite,,0,Server,Linux,Issue resolved via user error.,2.0,3,0.9188888888888889,Access Management
TCK-05336,2025-09-24 16:49:00,2025-09-25 17:28:56,Closed,Critical,Change,Software,South Africa,EMEA,-30.8965,21.3826,15,Patch & Update Failures,0.943,High,2025-09-24 16:55:17,Agent_030,Helpdesk,Breached,No,Fixed,Legal,CUST-3692,Chat,Installation or update issue reported for Billing System.,vip-customer,Billing System,,0,Desktop,Linux,Issue resolved via fixed.,1.0,4,0.10472222222222222,Hardware Support
TCK-05337,2025-01-10 19:21:00,2025-01-16 01:15:32,Closed,High,Incident,Database,Japan,APAC,37.7813,140.604,8,Database Query Failures,0.866,High,2025-01-10 19:50:11,Agent_027,Database Team,Breached,No,No Fix Needed,Finance,CUST-5130,Portal,Query timeout / failure reported when HR Self-Service accessed backend database.,"vip-customer, data-loss, firewall",HR Self-Service,,0,Server,Windows Server,Issue resolved via no fix needed.,5.0,3,0.48638888888888887,Hardware Support
TCK-05338,2025-10-31 23:48:00,2025-11-05 14:58:00,Closed,Low,Incident,Software,Brazil,AMER,-16.1851,-49.8024,15,Patch & Update Failures,0.99,High,2025-11-01 00:38:50,Agent_027,App Support,Within SLA,Yes,User Error,Legal,CUST-4465,Chat,Installation or update issue reported for VPN Client.,license,VPN Client,,0,Desktop,Linux,Issue resolved via user error.,4.0,1,0.8472222222222222,Service Desk
TCK-05339,2025-04-30 12:53:00,2025-05-02 10:25:55,Closed,Medium,Change,Integration,Philippines,APAC,14.3764,120.3992,3,API Integration Errors,0.666,Medium,2025-04-30 13:09:18,Agent_006,Cloud Ops,Within SLA,No,Duplicate,Operations,CUST-1946,Phone,User reported failure syncing data between VPN Client and third-party API.,"third-party, mobile, cloud",VPN Client,,0,Mobile,Android,Issue resolved via duplicate.,1.0,2,0.27166666666666667,Security Operations
TCK-05340,2025-11-08 10:55:00,2025-11-27 01:06:58,Closed,Low,Problem,Software,USA,AMER,37.8355,-97.3775,15,Patch & Update Failures,0.99,High,2025-11-08 11:48:16,Agent_037,Helpdesk,Breached,Yes,User Error,Sales,CUST-3751,Portal,Installation or update issue reported for API Gateway.,"cloud, password-reset, data-loss",API Gateway,,1,Mobile,Android,Issue resolved via user error.,18.0,1,0.8877777777777778,Database Support
TCK-05341,2025-11-02 19:03:00,2025-11-05 15:02:24,Resolved,Medium,Incident,Hardware,Singapore,APAC,2.421,103.0484,6,Hardware Malfunctions,0.672,Medium,2025-11-03 11:19:49,Agent_035,Infrastructure Team,Within SLA,No,No Fix Needed,IT,CUST-2956,Walk-in,Hardware fault reported on mobile impacting Email Gateway usage.,"outage, config-error, recurring",Email Gateway,,3,Mobile,iOS,Issue resolved via no fix needed.,2.0,2,16.280277777777776,Service Desk
